instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,instrument_category
1908737,7456,MIDQ50ADD,DSPAMC - DSPQ50ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1915393,7482,MANAKSTEEL-BE,MANAKSIA STEELS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1921537,7506,WOCKPHARMA,WOCKHARDT,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
1922049,7508,ZENTEC,ZEN TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
1924609,7518,TREJHARA,TREJHARA SOLUTIONS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1929473,7537,LCCINFOTEC-BE,LCC INFOTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1933569,7553,NRBBEARING,NRB BEARING,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
1935361,7560,UNITEDPOLY,UNITED POLYFAB GUJ.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1936129,7563,HCC-BE,HINDUSTAN CONSTRUC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1946369,7603,CMSINFO,CMS INFO SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
1948161,7610,VIVO-SM,VIVO COLLAB SOLUTIONS,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
1952513,7627,SHREERAMA,SHREE RAMA MULTI TECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1964033,7672,IMAGICAA,IMAGICAAWORLD ENT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1965825,7679,MONARCH,MONARCH NETWORTH CAP,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
1991681,7780,BCONCEPTS,BRAND CONCEPTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
1993473,7787,ABCOTS-SM,A B COTSPIN INDIA,0.0,,0.0,0.05,250,EQ,NSE,NSE,EQUITY_STOCKS
1996033,7797,UNIINFO-BE,UNIINFO TELECOM SERVI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
1998337,7806,TIMESCAN-ST,TIMESCAN LOGISTICS IND L,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
2005761,7835,WEL,WONDER ELECTRICALS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2006529,7838,NETF,TATAAML - NETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2007809,7843,654GS2032-GS,GOI LOAN  6.54% 2032,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2008065,7844,AUTOIETF,ICICIPRAMC - ICICIAUTO,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2009089,7848,BIL,BHARTIYA INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2010113,7852,INOXWIND,INOX WIND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2012673,7862,GEPIL,GE POWER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2014465,7869,RAMCOSYS-BE,RAMCO SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2018561,7885,KREBSBIO-BE,KREBS BIOCHEMICALS & IND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2018817,7886,MHLXMIRU,MAHALAXMI RUBTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2021121,7895,ASHIMASYN-BE,ASHIMA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2022913,7902,LFIC,LAKSHMI FIN IND CORP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2023169,7903,BIOFILCHEM-BE,BIOFIL CHEM & PHARMA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2024705,7909,DELTAMAGNT-BE,DELTA MANUFACTURING,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2027777,7921,ATLASCYCLE-BE,ATLAS CYCLE (HARYANA),0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2029825,7929,ZYDUSLIFE,ZYDUS LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2030081,7930,BYKE-BE,THE BYKE HOSPITALITY,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2031361,7935,AGSTRA-BE,AGS TRANSACT TECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2031617,7936,AVANTIFEED,AVANTI FEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2033153,7942,SILVERIETF,ICICIPRAMC - ICICISILVE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2038529,7963,PRECISION-ST,PRECISION METALIKS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
2039041,7965,MALLCOM,MALLCOM (INDIA),0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2042625,7979,MAKEINDIA,MIRAEAMC - MAMFGETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2043393,7982,GRWRHITECH,GARWARE HI-TECH FILMS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2048769,8003,SILVER,BIRLASLAMC - SILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2054913,8027,726GS2029-GS,GOI LOAN 7.26% 2029,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2055169,8028,CINEVISTA-BE,CINEVISTA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2060801,8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2061825,8054,KTKBANK,KARNATAKA BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2067201,8075,DALBHARAT,DALMIA BHARAT,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2067713,8077,MIDCAP,KOTAKMAMC - KOTAKMID50,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2069249,8083,CROWN,CROWN LIFTERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2076161,8110,AWL,AWL AGRI BUSINESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2078465,8119,RPSGVENT,RPSG VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2079745,8124,AJANTPHARM,AJANTA PHARMA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2081793,8132,BLBLIMITED,BLB,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2085377,8146,DEVIT,DEV INFO TECHNOLOGY,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2086401,8150,VISAKAIND-BE,VISAKA INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2087169,8153,MEGASTAR,MEGASTAR FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2088705,8159,FIBERWEB,FIBERWEB INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2089729,8163,SPENCERS,SPENCER S RETAIL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2089985,8164,BBOX-BE,BLACK BOX,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2090753,8167,MANYAVAR,VEDANT FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2092801,8175,SAGARDEEP,SAGARDEEP ALLOYS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2094593,8182,MOMOMENTUM,MOTILALAMC - MOMOMENTUM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2102273,8212,RICHA-ST,RICHA INFO SYSTEMS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
2115073,8262,MADHAVBAUG-ST,VAIDYA SANE AYUR LAB,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
2116097,8266,SOFTTECH,SOFTTECH ENGINEERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2125825,8304,PRITI,PRITI INTERNATIONAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2127617,8311,BLUESTARCO,BLUE STAR,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2135553,8342,GSEC5IETF,ICICIPRAMC - ICICI5GSEC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2148865,8394,SHIGAN-SM,SHIGAN QUANTUM TECH,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
2150401,8400,CALSOFT-BE,CALIFORNIA SOFTWARE CO LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2153473,8412,GLFL-BE,GUJARAT LEASE FINANCING L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2153729,8413,MIDCAPETF,MIRAEAMC - MAM150ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2154753,8417,HAVISHA-BE,SRI HAVISHA HOSP & INFR L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2156289,8423,RUCHINFRA-BE,RUCHI INFRASTRUCTURE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2157057,8426,RSSOFTWARE-BE,R. S. SOFTWARE (INDIA) LI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2157569,8428,RAJRILTD-BE,RAJ RAYON INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2159873,8437,VIPULLTD-BE,VIPUL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2168065,8469,MITCON,MITCON CON & ENG SER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2170113,8477,XELPMOC,XELPMOC DESIGN & TECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2178561,8510,GATEWAY,GATEWAY DISTRIPARKS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2179329,8513,SURANI-SM,SURANI STEEL TUBES,0.0,,0.0,0.05,200,EQ,NSE,NSE,EQUITY_STOCKS
2181377,8521,SPRL-SM,SP REFRACTORIES,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
2183425,8529,GMRP&UI,GMR POW AND URBAN INFRA L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2187777,8546,CHALET,CHALET HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2189313,8552,BLUECOAST-BE,BLUE COAST HOTELS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2191361,8560,COOLCAPS-SM,COOL CAPS INDUSTRIES,0.0,,0.0,0.05,2500,EQ,NSE,NSE,EQUITY_STOCKS
2193409,8568,HITECHGEAR-BE,THE HI-TECH GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2197761,8585,NLCINDIA,NLC INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2198529,8588,ABNINT-IT,A B N INTERCORP,0.0,,0.0,0.05,5000,EQ,NSE,NSE,EQUITY_STOCKS
2199297,8591,AKSHOPTFBR,AKSH OPTIFIBRE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2200577,8596,MSUMI,MOTHERSON SUMI WRNG IND L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2202113,8602,KNAGRI-SM,KN AGRI RESOURCES,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
2204673,8612,SWARAJ-ST,SWARAJ SUITING,0.0,,0.0,0.05,500,EQ,NSE,NSE,EQUITY_STOCKS
2205185,8614,INDOBORAX,INDO BORAX & CHEMICAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2209793,8632,LOWVOL1,KOTAKMAMC - KOTAKLOVOL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2214913,8652,VETO,VETO SWITCHGEAR CABLE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2215169,8653,BSL-BE,BSL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2215425,8654,MOLOWVOL,MOTILALAMC - MOLOWVOL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2218241,8665,DIL-BE,DEBOCK INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2223873,8687,MUKTAARTS,MUKTA ARTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2226177,8696,VRLLOG,VRL LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2228225,8704,DCMFINSERV-BE,DCM FINANCIAL SERVICES LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2228737,8706,INDSWFTLAB-BE,IND SWIFT LABORATORIES LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2232833,8722,TCIFINANCE-BE,TCIFINANCELTD-ROLL SETT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2234113,8727,SHAILY,SHAILY ENG PLASTICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2235649,8733,S&SPOWER-BE,S&S POWER SWITCHGEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2236161,8735,PROPEQUITY-SM,P. E. ANALYTICS,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
2236417,8736,PNBGILTS,PNB GILTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2248193,8782,KRISHNADEF-SM,KRISHNA DEF AND ALD IND L,0.0,,0.0,0.05,250,EQ,NSE,NSE,EQUITY_STOCKS
2252033,8797,OBCL,ORISSA BENGAL CARRIER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2254337,8806,SONAMLTD,SONAM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2259713,8827,AVROIND,AVRO INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2263041,8840,USHAMART,USHA MARTIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2263297,8841,BCG-BE,BRIGHTCOM GROUP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2264321,8845,UMAEXPORTS-BE,UMA EXPORTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2269697,8866,CHOICEIN,CHOICE INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2273281,8880,KEEPLEARN-BE,DSJ KEEP LEARNING,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2273793,8882,TNIDETF,TATAAML - TNIDETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2275841,8890,VERANDA,VERANDA LEARNING SOL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2276609,8893,UNITECH-BZ,UNITECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2280449,8908,MINDPOOL-ST,MINDPOOL TECHNOLOGIES,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
2287873,8937,E2E,E2E NETWORKS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2289665,8944,RITCO,RITCO LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2291969,8953,ELDEHSG,ELDECO HSG & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2293249,8958,TTML-BE,TATA TELESERV(MAHARASTRA),0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2294785,8964,HARDWYN-BE,HARDWYN INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2295809,8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2303489,8998,UMIYA-MRO,UMIYA BUILDCON,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2307585,9014,ANUP,THE ANUP ENGINEERING,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2310913,9027,VCL-BE,VAXTEX COTFAB,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2312961,9035,AUSOMENT-BE,AUSOM ENTERPRISE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2313729,9038,JSLL-SM,JEENA SIKHO LIFECARE,0.0,,0.0,0.05,450,EQ,NSE,NSE,EQUITY_STOCKS
2313985,9039,UFO,UFO MOVIEZ INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2315777,9046,AGROPHOS,AGRO PHOS INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2316033,9047,710GS2029-GS,GOI LOAN 7.10% 2029,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2316545,9049,ROTO,ROTO PUMPS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2317825,9054,SHREYANIND-BE,SHREYANS INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2324225,9079,WALCHANNAG-BE,WALCHANDNAGAR INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2326273,9087,PIXTRANS,PIX TRANSMISSIONS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2330625,9104,SOMATEX-BE,SOMA TEXTILEI NDUSTRIES L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2332417,9111,ARVINDFASN,ARVIND FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2333697,9116,INDOAMIN,INDO AMINES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2333953,9117,TIPSMUSIC,TIPS MUSIC,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2345473,9162,BALAJITELE-BE,BALAJI TELEFILMS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2347009,9168,UTISXN50,UTIAMC - UTISXN50,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2360065,9219,TPLPLASTEH,TPL PLASTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2368769,9253,NILAINFRA,NILA INFRASTRUCTURES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2371585,9264,ARROWGREEN-BE,ARROW GREENTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2377729,9288,KRITIKA,KRITIKA WIRES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2379265,9294,GINNIFILA-BE,GINNIFILAMENTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2380801,9300,IFBAGRO-BE,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2382081,9305,STARTECK,STARTECK FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2383105,9309,STLTECH,STERLITE TECHNOLOGIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2392577,9346,PNC-BE,PRITISH NANDY COMMUNICATI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2393089,9348,IOB,INDIAN OVERSEAS BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2394625,9354,TAJGVK,TAJ GVK HOTELS & RESORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2395137,9356,MSTCLTD,MSTC,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2396673,9362,CAMPUS,CAMPUS ACTIVEWEAR,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2399233,9372,LEMERITE-SM,LE MERITE EXPORTS,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
2399489,9373,LIBERTSHOE-BE,LIBERTYSHOESLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2401281,9380,IL&FSENGG-BZ,IL&FS ENG AND CONS CO,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2401537,9381,IL&FSTRANS-BZ,IL&FS TRANS NET,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2402049,9383,EMBASSY-RR,EMBASSY OFFICE PARKS REIT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2402561,9385,PNCINFRA,PNC INFRATECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2403073,9387,TRU-BE,TRUCAP FINANCE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2403329,9388,CREATIVEYE-BE,CREATIVE EYE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2408449,9408,RAINBOW,RAINBOW CHILDRENS MED,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2412033,9422,SILVERTUC,SILVER TOUCH TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2413569,9428,SKIPPER,SKIPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2414337,9431,NORBTEAEXP-BE,NORBEN TEA &EXPORTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2416641,9440,AXISCADES-BE,AXISCADES TECH,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2421249,9458,SONUINFRA-SM,SONU INFRATECH,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
2426881,9480,LICI,LIFE INSURA CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2431745,9499,ARENTERP-BE,RAJDARSHAN INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2433281,9505,KEYFINSERV-BE,KEYNOTE FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2441473,9537,727GS2026-GS,GOI LOAN 7.27% 2026,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2441729,9538,762GS2039-GS,GOI LOAN 7.62% 2039,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2442241,9540,SAKAR-BE,SAKAR HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2445313,9552,RVNL,RAIL VIKAS NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2445569,9553,PRUDENT,PRUDENT CORP ADV SER,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2447361,9560,AKSHAR-BE,AKSHAR SPINTEX,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2449921,9570,KHFM-SM,KHFM HOS FAC MANA SER,0.0,,0.0,0.05,1550,EQ,NSE,NSE,EQUITY_STOCKS
2451457,9576,MAHESHWARI,MAHESHWARI LOGISTICS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2452993,9582,KHAITANLTD-BE,KHAITAN (INDIA)LTD.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2453761,9585,754GS2036-GS,GOI LOAN  7.54% 2036,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2455041,9590,POLYCAB,POLYCAB INDIA,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
2455553,9592,VENUSPIPES,VENUS PIPES & TUBES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2457345,9599,DELHIVERY,DELHIVERY,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2458625,9604,772GS2049-GS,GOI LOAN 7.72% 2049,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2460161,9610,ICDSLTD-BE,ICDSLTD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2461953,9617,SPLPETRO,SUPREME PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2468097,9641,KHANDSE,KHANDWALA SECURITIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2470913,9652,RELCHEMQ,RELIANCE CHEMOTEX IND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2474753,9667,MEDICO,MEDICO REMEDIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2475009,9668,HIKAL,HIKAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
2477825,9679,SOUTHWEST-BE,SOUTH WEST PINNACLE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
2479361,9685,TRIDENT,TRIDENT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
